ID;Aktywny (0 lub 1);Nazwa;Kategorie (x,y,z…);Cena zawiera podatek. (brutto);ID reguły podatku;Koszt własny;W sprzedaży (0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia (rrrr-mm-dd);Rabat do dnia (rrrr-mm-dd);Indeks #;Kod dostawcy #;Dostawca;Marka;EAN13;UPC;Ecotax;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi (x,y,z…);Meta-tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia (0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z…);Tekst alternatywny dla zdjęć (x,y,z…);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan:;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt (0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia (rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria (x,y,z…)
415;1;ARENA LED white 6726 Nowodvorski;ŁAZIENKOWE;449.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;41;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6726</dd><dt>EAN:</dt><dd>5903139672696</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, PMMA</dd><dt>Wysokość</dt><dd>9 cm</dd><dt>Średnica</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>LED 18W, 4000K, 1600lm, IP44</dd></dl>;Nowodvorski;Meta title-415;Meta keywords-415;Meta description-415;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6726.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
416;1;EOL LED white  8990 Nowodvorski;ŁAZIENKOWE;34.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;1102;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>8990</dd><dt>EAN:</dt><dd>5903139899093</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>plastik, PC</dd><dt>Wysokość</dt><dd>5.2 cm</dd><dt>Średnica</dt><dd>10.2 cm (cut out</dd><dt>Źródło światła</dt><dd>5W LED 260lm 4000K Beam Angle 30° IP44</dd></dl>;Nowodvorski;Meta title-416;Meta keywords-416;Meta description-416;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/8988-2.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
417;1;VAN GOGH LED white S 9348 Nowodvorski;ŁAZIENKOWE;299.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;449;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9348</dd><dt>EAN:</dt><dd>5903139934893</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>aluminium, PC</dd><dt>Wysokość</dt><dd>6 cm</dd><dt>Szerokość</dt><dd>45.5 cm</dd><dt>Odległość od ściany</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>8W LED EPISTAR 447lm  3000K,  Beam Angle 120°   IP44</dd><dt>Lampa sprzedawana jest z żarówkami</dt><dd></dd></dl>;Nowodvorski;Meta title-417;Meta keywords-417;Meta description-417;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/van_gogh.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
418;1;ARENA SENSOR white 8832 Nowodvorski;ŁAZIENKOWE;389.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;47;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>8832</dd><dt>EAN:</dt><dd>5903139883290</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, PMMA</dd><dt>Wysokość</dt><dd>9 cm</dd><dt>Średnica</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>3 x E14 max 20W, IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-418;Meta keywords-418;Meta description-418;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6724_ARENA_WHITE-1.jpg, https://www.imperiumlamp.pl/files/100/Nowodvorski-Lighting-outline-with-dimensions-8832.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
419;1;ARENA LED silver 6771 Nowodvorski;ŁAZIENKOWE;449.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;22;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6771</dd><dt>EAN:</dt><dd>5903139677196</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, tworzywo sztuczne</dd><dt>Wysokość</dt><dd>9 cm</dd><dt>Średnica</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>LED 18W, 4000K, 1600lm, IP44</dd></dl>;Nowodvorski;Meta title-419;Meta keywords-419;Meta description-419;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6771_ARENA_SILVER_LED.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
420;1;ARENA LED graphite 6727 Nowodvorski;ŁAZIENKOWE;449.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;34;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6727</dd><dt>EAN:</dt><dd>5903139672795</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, tworzywo sztuczne</dd><dt>Wysokość</dt><dd>9 cm</dd><dt>Średnica</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>LED 18W, 4000K, 1600lm, IP44</dd></dl>;Nowodvorski;Meta title-420;Meta keywords-420;Meta description-420;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6727_ARENA_GRAPHITE_LED.jpg, https://www.imperiumlamp.pl/files/producers/nowodvorski-logo-n.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
421;1;ARENA LED black 8274 Nowodvorski;ŁAZIENKOWE;519.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;44;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>8274</dd><dt>EAN:</dt><dd>5903139827492</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, tworzywo sztuczne</dd><dt>Wysokość</dt><dd>9 cm</dd><dt>Średnica</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>18W LED 4000K, 1600lm, IP44</dd></dl>;Nowodvorski;Meta title-421;Meta keywords-421;Meta description-421;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/8274.jpg, https://www.imperiumlamp.pl/files/100/8274-1-2.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
422;1;CAYO 9505 Nowodvorski;ŁAZIENKOWE;159.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;607;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9505</dd><dt>EAN:</dt><dd>5903139950596</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>szkło, stal chromowana</dd><dt>Wysokość</dt><dd>12.8 cm</dd><dt>Średnica</dt><dd>10 cm</dd><dt>Źródło światła</dt><dd>1 x G9 max 40W  IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-422;Meta keywords-422;Meta description-422;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9505-2.jpg, https://www.imperiumlamp.pl/files/100/cayo_9505.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
423;1;CAYO 8055 Nowodvorski;ŁAZIENKOWE;159.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;13;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>8055</dd><dt>EAN:</dt><dd>5903139805599</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>szkło, stal</dd><dt>Wysokość</dt><dd>12.8 cm</dd><dt>Średnica</dt><dd>10 cm</dd><dt>Źródło światła</dt><dd>1 x G9 max 25W, IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-423;Meta keywords-423;Meta description-423;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/8055-1.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
424;1;PURO 108066 Markslojd;ŁAZIENKOWE;799.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;200;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>108066</dd><dt>EAN:</dt><dd>7330024598553</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>16 cm</dd><dt>Szerokość</dt><dd>65 cm</dd><dt>Źródło światła</dt><dd>5 x G9 max 20W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-424;Meta keywords-424;Meta description-424;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/108066_460_108066_puro(0).jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
425;1;PURO 108067 Markslojd;ŁAZIENKOWE;799.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;34;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>108067</dd><dt>EAN:</dt><dd>7330024598560</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>16 cm</dd><dt>Szerokość</dt><dd>65 cm</dd><dt>Źródło światła</dt><dd>5 x G9 max 20W IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-425;Meta keywords-425;Meta description-425;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/108067_460_108067_puro(0).jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
426;1;PURO black 108068 Markslojd;ŁAZIENKOWE;499.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;2;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>108068</dd><dt>EAN:</dt><dd>7330024598577</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>16 cm</dd><dt>Szerokość</dt><dd>41.5 cm</dd><dt>Odległość od ściany</dt><dd>12 cm</dd><dt>Źródło światła</dt><dd>3 x G9 max 20W IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-426;Meta keywords-426;Meta description-426;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/108068.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
427;1;PURO chrome 108069 Markslojd;ŁAZIENKOWE;499.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;18;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>108069</dd><dt>EAN:</dt><dd>7330024598584</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>16 cm</dd><dt>Szerokość</dt><dd>41.5 cm</dd><dt>Odległość od ściany</dt><dd>12 cm</dd><dt>Źródło światła</dt><dd>3 x G9 max 20W IP44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-427;Meta keywords-427;Meta description-427;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/108069.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
428;1;CELTIC I kinkiet 3346 Nowodvorski;ŁAZIENKOWE;109.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;991;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3346</dd><dt>EAN:</dt><dd>5903139334693</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, szkło</dd><dt>Wysokość</dt><dd>21,5 cm</dd><dt>Źródło światła</dt><dd>1 x E14 max 40W, IP 44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-428;Meta keywords-428;Meta description-428;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/109_CELTIC_I_kinkiet.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
429;1;CELTIC II kinkiet 3347 Nowodvorski;ŁAZIENKOWE;179.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;1436;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3347</dd><dt>EAN:</dt><dd>5903139334792</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, szkło</dd><dt>Szerokość</dt><dd>36 cm</dd><dt>Źródło światła</dt><dd>2 x E14 max 40W, IP 44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-429;Meta keywords-429;Meta description-429;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/CELTIC_aranz.jpg, https://www.imperiumlamp.pl/files/100/Nowodvorski-Lighting-outline-with-dimensions-3347.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
430;1;TAHOE I chrome 3118 Nowodvorski;ŁAZIENKOWE;79.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;54;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3118</dd><dt>EAN:</dt><dd>5903139311892</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>PC, ABS</dd><dt>Wysokość</dt><dd>25 cm</dd><dt>Szerokość</dt><dd>25 cm</dd><dt>Odległość od ściany</dt><dd>6.5 cm</dd><dt>Źródło światła</dt><dd>1 x E 27 max 23W, IP 65</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-430;Meta keywords-430;Meta description-430;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3118.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
431;1;TAHOE II chrome 3240 Nowodvorski;ŁAZIENKOWE;86.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;214;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3240</dd><dt>EAN:</dt><dd>5903139324090</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>PC, ABS</dd><dt>Wysokość</dt><dd>25 cm</dd><dt>Szerokość</dt><dd>25 cm</dd><dt>Odległość od ściany</dt><dd>6.5 cm</dd><dt>Źródło światła</dt><dd>2 x E 27 max 23W, IP 65</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-431;Meta keywords-431;Meta description-431;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3240.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
432;1;TAHOE II shiny brown 3242 Nowodvorski;ŁAZIENKOWE;86.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;75;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3242</dd><dt>EAN:</dt><dd>5903139324298</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>PC, ABS</dd><dt>Wysokość</dt><dd>25 cm</dd><dt>Szerokość</dt><dd>25 cm</dd><dt>Odległość od ściany</dt><dd>6.5 cm</dd><dt>Źródło światła</dt><dd>2 x E 27 max 23W, IP 65</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-432;Meta keywords-432;Meta description-432;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3242.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
433;1;TAHOE II white matt 3251 Nowodvorski;ŁAZIENKOWE;66.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;309;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3251</dd><dt>EAN:</dt><dd>5903139325196</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>PC, ABS</dd><dt>Wysokość</dt><dd>25 cm</dd><dt>Szerokość</dt><dd>25 cm</dd><dt>Odległość od ściany</dt><dd>6.5 cm</dd><dt>Źródło światła</dt><dd>2 x E 27 max 23W, IP 65</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-433;Meta keywords-433;Meta description-433;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3251.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
434;1;GARDA I white matt 3750 Nowodvorski;ŁAZIENKOWE;38.81;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;3;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3750</dd><dt>EAN:</dt><dd>5903139375092</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>PC, ABS</dd><dt>Wysokość</dt><dd>28 cm</dd><dt>Szerokość</dt><dd>18.5 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 23W, IP 65</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-434;Meta keywords-434;Meta description-434;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3750_GARDA_I_bialy_mat.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
435;1;BRAZOS II 6950 Nowodvorski;ŁAZIENKOWE;219.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;139;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6950</dd><dt>EAN:</dt><dd>5903139695091</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, szkło</dd><dt>Szerokość</dt><dd>28 cm</dd><dt>Odległość od ściany</dt><dd>10 cm</dd><dt>Źródło światła</dt><dd>2 x G 9 max 40W, IP 44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-435;Meta keywords-435;Meta description-435;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6950-1.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
436;1;BRAZOS III 6951 Nowodvorski;ŁAZIENKOWE;319.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;228;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6951</dd><dt>EAN:</dt><dd>5903139695190</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, szkło</dd><dt>Szerokość</dt><dd>40 cm</dd><dt>Odległość od ściany</dt><dd>10 cm</dd><dt>Źródło światła</dt><dd>3 x G 9 max 40W, IP 44</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-436;Meta keywords-436;Meta description-436;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6951-1.jpg, https://www.imperiumlamp.pl/files/100/Nowodvorski-Lighting-outline-with-dimensions-6951.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
437;1;FRASER LED L 6945 Nowodvorski;ŁAZIENKOWE;299.25;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;1;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6945</dd><dt>EAN:</dt><dd>5903139694599</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>PMMa, stal chromowana</dd><dt>Wysokość</dt><dd>50 cm</dd><dt>Szerokość</dt><dd>7 cm</dd><dt>Odległość od ściany</dt><dd>8 cm</dd><dt>Źródło światła</dt><dd>1 x 12W LED, 4000K, 720lm, IP 44</dd></dl>;Nowodvorski;Meta title-437;Meta keywords-437;Meta description-437;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6945-1.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
438;1;VAN GOGH LED chrom M 9347 Nowodvorski;ŁAZIENKOWE;399.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;279;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9347</dd><dt>EAN:</dt><dd>5903139934794</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>aluminium, PC</dd><dt>Wysokość</dt><dd>6 cm</dd><dt>Szerokość</dt><dd>59.5 cm</dd><dt>Odległość od ściany</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>12W LED EPISTAR 795lm  3000K,  Beam Angle 120°   IP44</dd><dt>Lampa sprzedawana jest z żarówkami</dt><dd></dd></dl>;Nowodvorski;Meta title-438;Meta keywords-438;Meta description-438;lampy-lazienkowe,23;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9347.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
